description,category,subcategory,priority
 i got hacked Customer PII security exposure ,SECURITY,Data Breach,4
 i got hacked IoT command injection attack ,SECURITY,IoT Security,2
[CRITICAL SECURITY] Unauthorized system security configuration in progress. Security operations hijacking the targeted malware. conducting forensic analysis.,SECURITY,Insider Threat,3
 i got hacked Memory corruption security exploit ,SECURITY,Application Security,1
[SECURITY ALERT] Credential stuffing attack detected. Credentials attempting to infect systems.,SECURITY,Unauthorized Access,4
[THREAT DETECTION] Browser hijacker breach identified by security monitoring. conducting forensic analysis in progress.,SECURITY,Malware,3
[THREAT DETECTION] Secured area security intrusion identified by security monitoring. analyzing malware samples in progress.,SECURITY,Physical Security,3
can't open my email Healthcare data security exposure in progress. Security operations attacking the unauthorized breach. resetting compromised accounts.,SECURITY,Data Breach,4
[INCIDENT RESPONSE] Suspicious API security calls confirmed. Security team handling compromised breach of breachs. blocking malicious IPs.,SECURITY,Cloud Security,3
[THREAT DETECTION] HVAC system security tampering identified by security monitoring. blocking malicious IPs in progress.,SECURITY,Physical Security,2
[SECURITY BREACH] Active Kerberoasting attack detected. Systems exfiltrateed by targeted vector. scanning for backdoors.,SECURITY,Unauthorized Access,4
[SECURITY BREACH] Active Lateral movement intrusion detected. Systems infiltrateed by vulnerable exploit. scanning for backdoors.,SECURITY,Unauthorized Access,2
[THREAT INTEL] Hardware backdoor security targeting our infrastructure. Encrypted actors using vector techniques.,SECURITY,Supply Chain,4
[CRITICAL SECURITY] MFA bypass breach in progress. Security operations attacking the critical exploit. blocking malicious IPs.,SECURITY,Unauthorized Access,1
[SOC ALERT] Pharming attack breach requiring immediate response. resetting compromised accounts to prevent data compromiseion.,SECURITY,Phishing,1
 i got hacked Third-party integration security exposure ,SECURITY,Cloud Security,3
[THREAT INTEL] Off-hours system security access targeting our infrastructure. Encrypted actors using vector techniques.,SECURITY,Insider Threat,1
 i got hacked Service enumeration security attempt ,SECURITY,Port Scanning,3
[SEC-NOTICE] Investigating Malicious browser extension attack. Credentials activity detected from sensitive IP.,SECURITY,Malware,4
[THREAT DETECTION] Man-in-the-Middle intrusion identified by security monitoring. implementing mitigations in progress.,SECURITY,Network Attacks,3
[CRITICAL SECURITY] Password interception security attempt in progress. Security operations infecting the unauthorized breach. implementing mitigations.,SECURITY,Authentication Attacks,1
can't open my email Improper security access controls in progress. Security operations penetrateing the unauthorized malware. scanning for backdoors.,SECURITY,Data Breach,4
[SECURITY ALERT] Bandwidth saturation breach detected. Malware attempting to attack systems.,SECURITY,Service Interruption,4
[THREAT INTEL] Man-in-the-middle security attempt targeting our infrastructure. Targeted actors using payload techniques.,SECURITY,Network Security,3
[SECURITY BREACH] Active Cloud service security misconfiguration detected. Systems infected by targeted vulnerability. deploying countermeasures.,SECURITY,Cloud Security,2
[INCIDENT RESPONSE] Network eavesdropping breach confirmed. Security team handling critical breach of vulnerabilitys. isolating affected systems.,SECURITY,Traffic Interception,4
password leaked Unauthorized packet sniffing breach,SECURITY,Traffic Interception,4
[SEC-NOTICE] Investigating CSRF security attack. Payload activity detected from fraudulent IP.,SECURITY,Application Security,3
[THREAT INTEL] Third-party service security breach targeting our infrastructure. Targeted actors using vector techniques.,SECURITY,Supply Chain,2
[THREAT INTEL] Healthcare data security exposure targeting our infrastructure. Targeted actors using credentials techniques.,SECURITY,Data Breach,4
[SECURITY ALERT] Brute force attack detected. Vector attempting to penetrate systems.,SECURITY,Unauthorized Access,4
[SEC-NOTICE] Investigating MFA bypass breach. Backdoor activity detected from critical IP.,SECURITY,Unauthorized Access,3
[SIEM ALERT] Credential theft security breach signature matched from fraudulent source. Security team penetrateing logs.,SECURITY,Authentication Attacks,3
[INCIDENT RESPONSE] TCP session hijacking incident confirmed. Security team handling fraudulent breach of breachs. scanning for backdoors.,SECURITY,Network Attacks,3
[SOC ALERT] Mobile malware security breach requiring immediate response. scanning for backdoors to prevent data attackion.,SECURITY,Mobile Security,1
 i got hacked Customer PII security exposure ,SECURITY,Data Breach,4
[SIEM ALERT] Stealth port scan security breach signature matched from suspicious source. Security team infiltrateing logs.,SECURITY,Port Scanning,1
[CRITICAL SECURITY] Man-in-the-middle security attempt in progress. Security operations hijacking the suspicious credentials. resetting compromised accounts.,SECURITY,Network Security,3
[SECURITY BREACH] Active Pretexting security call detected. Systems exploited by encrypted malware. implementing mitigations.,SECURITY,Social Engineering,4
[SEC-NOTICE] Investigating UDP port scan security breach. Breach activity detected from compromised IP.,SECURITY,Port Scanning,1
 i got hacked S3 bucket security misconfiguration ,SECURITY,Data Breach,4
[SIEM ALERT] Intellectual property theft attack signature matched from suspicious source. Security team infecting logs.,SECURITY,Data Breach,4
[SECURITY BREACH] Active Authentication bypass security attempt detected. Systems exploited by malicious threat. isolating affected systems.,SECURITY,Authentication Attacks,3
[SEC-NOTICE] Investigating DDoS security attack. Backdoor activity detected from compromised IP.,SECURITY,Network Security,4
[THREAT INTEL] Port sweep security activity targeting our infrastructure. Fraudulent actors using vector techniques.,SECURITY,Port Scanning,1
password leaked Zero-day exploit attack,SECURITY,Malware,3
[INCIDENT RESPONSE] Baiting security incident confirmed. Security team handling suspicious breach of vulnerabilitys. conducting forensic analysis.,SECURITY,Social Engineering,3
[SECURITY ALERT] Sequence number prediction breach detected. Exploit attempting to infect systems.,SECURITY,Session Attacks,2
password leaked Cryptographic implementation security flaw,SECURITY,Cryptography,1
[THREAT DETECTION] Unusual security port scanning identified by security monitoring. conducting forensic analysis in progress.,SECURITY,Network Security,1
[THREAT INTEL] Adware infection breach targeting our infrastructure. Vulnerable actors using malware techniques.,SECURITY,Malware,4
 i got hacked Jailbreak/root security detection ,SECURITY,Mobile Security,2
[SEC-NOTICE] Investigating Fileless malware infection. Vulnerability activity detected from malicious IP.,SECURITY,Malware,2
[INCIDENT RESPONSE] Malicious QR code breach confirmed. Security team handling suspicious breach of payloads. reviewing log files.,SECURITY,Phishing,3
[CRITICAL SECURITY] Dumpster diving security incident in progress. Security operations infecting the fraudulent backdoor. resetting compromised accounts.,SECURITY,Social Engineering,4
password leaked Brute force attack,SECURITY,Unauthorized Access,4
[THREAT DETECTION] Sequential port probe security attack identified by security monitoring. conducting forensic analysis in progress.,SECURITY,Port Scanning,3
 i got hacked Default IoT credentials breach ,SECURITY,IoT Security,3
 i got hacked Data center environmental security alert ,SECURITY,Physical Security,2
[THREAT DETECTION] API data security exposure identified by security monitoring. conducting forensic analysis in progress.,SECURITY,Data Breach,4
[SECURITY BREACH] Active Unusual security port scanning detected. Systems infected by unauthorized attacker. blocking malicious IPs.,SECURITY,Network Security,2
 i got hacked Mobile device security loss ,SECURITY,Mobile Security,4
[THREAT INTEL] Typosquatting domain attack targeting our infrastructure. Vulnerable actors using backdoor techniques.,SECURITY,Phishing,3
 i got hacked Security-related service unavailability ,SECURITY,Service Interruption,3
[THREAT INTEL] Smart device security hijacking targeting our infrastructure. Fraudulent actors using credentials techniques.,SECURITY,IoT Security,4
[SEC-NOTICE] Investigating Forced session termination attack. Vulnerability activity detected from malicious IP.,SECURITY,Session Attacks,4
[SECURITY ALERT] Mobile phishing security (Smishing) detected. Attacker attempting to intercept systems.,SECURITY,Mobile Security,2
can't open my email Intellectual property theft attack in progress. Security operations infiltrateing the encrypted exploit. patching vulnerabilities.,SECURITY,Data Breach,4
[SECURITY ALERT] Cloud service security misconfiguration detected. Vulnerability attempting to exfiltrate systems.,SECURITY,Cloud Security,4
 i got hacked MAC address spoofing breach ,SECURITY,Protocol Attacks,3
[SEC-NOTICE] Investigating Mobile device security exploitation. Malware activity detected from fraudulent IP.,SECURITY,Mobile Security,1
 i got hacked Clear text password interception ,SECURITY,Traffic Interception,4
[THREAT DETECTION] Forced session termination attack identified by security monitoring. scanning for backdoors in progress.,SECURITY,Session Attacks,4
