ticket_id,description,category,subcategory,priority,created_timestamp,status,requester_type
SEC583802,DNS amplification attack - degrading service performance - identified by SOC,SPOOFING,DNS Spoofing,2,2025-02-21 08:06:48,Contained,SOC Analyst
SEC583697,suspicious activity - degrading service performance - reported by EDR,HIJACKING,Click Hijacking,4,2025-02-03 16:26:48,Resolved,Security Engineer
SEC531534,suspicious email origin - impacting financial data - caught by firewall,SPOOFING,Email Spoofing,4,2025-02-18 08:18:48,Open,System Admin
SEC689641,BGP route hijacking - impacting critical data - caught by firewall,HIJACKING,Network Hijacking,3,2025-01-24 17:00:48,Resolved,Security Tool
SEC815341,forced browsing detected - compromising 26 user accounts - caught by firewall,ACCESS_CONTROL,Authentication Bypass,3,2025-01-29 06:23:48,Escalated,Security Engineer
SEC574891,security violation - degrading service performance - detected by IDS,ACCESS_CONTROL,Access Bypass,3,2025-01-29 15:46:48,Resolved,System Admin
SEC402256,potential compromise - compromising 27 user accounts - reported by user,MALWARE,Cryptominer,3,2025-01-28 13:02:48,Escalated,Network Admin
SEC369367,admin rights abuse - impacting sensitive data - discovered during audit,ACCESS_CONTROL,Privilege Escalation,4,2025-02-09 03:15:48,Resolved,System Admin
SEC583577,BGP route hijacking - degrading service performance - reported by user,HIJACKING,Network Hijacking,3,2025-01-29 07:10:48,Open,SOC Analyst
SEC824951,horizontal privilege escalation - impacting critical data - reported by user,ACCESS_CONTROL,Privilege Escalation,4,2025-02-09 21:54:48,Open,System Admin
SEC260478,suspicious activity - affecting 22 systems - reported by user,HIJACKING,Browser Hijacking,4,2025-02-17 18:00:48,In Progress,Security Tool
SEC236566,rootkit persistence mechanism - degrading network performance - caught by firewall,MALWARE,Rootkit,3,2025-02-04 07:40:48,Resolved,Network Admin
SEC856657,protocol downgrade attempt - degrading application performance - identified by threat hunting,HIJACKING,Network Hijacking,4,2025-02-09 09:41:48,Open,SOC Analyst
SEC665761,security violation - affecting 93 systems - identified by SOC,ACCESS_CONTROL,MFA Compromise,4,2025-01-27 13:50:48,Resolved,Network Admin
SEC113313,security violation - degrading system performance - flagged by SIEM,ACCESS_CONTROL,MFA Compromise,3,2025-02-21 12:43:48,Resolved,Security Engineer
SEC378574,mass file extension change - affecting 80 systems - discovered during audit,MALWARE,Ransomware,3,2025-01-27 21:36:48,Resolved,Security Tool
SEC577674,email authentication failure - impacting sensitive data - flagged by SIEM,SPOOFING,Email Spoofing,2,2025-02-07 06:00:48,Escalated,Network Admin
SEC744316,SPF verification failure - affecting 63 systems - caught by firewall,SPOOFING,Email Spoofing,4,2025-02-17 16:14:48,Escalated,Security Tool
SEC421753,man-in-the-middle session intercept - affecting 65 systems - flagged by SIEM - User Agent: Mozilla/2.0,HIJACKING,Session Hijacking,2,2025-01-21 21:25:48,Escalated,Network Admin
SEC144810,service account compromise - degrading network performance - flagged by SIEM,ACCESS_CONTROL,Privilege Escalation,3,2025-02-08 06:48:48,Escalated,System Admin
SEC126426,unauthorized gateway change - affecting 95 systems - reported by EDR,HIJACKING,Network Hijacking,4,2025-01-26 15:57:48,Resolved,Network Admin
SEC854338,SYSTEM level escalation - affecting 75 systems - detected by IDS,ACCESS_CONTROL,Privilege Escalation,4,2025-01-22 14:14:48,Contained,Network Admin
SEC500697,unauthorized privilege elevation - degrading system performance - flagged by SIEM,ACCESS_CONTROL,Privilege Escalation,3,2025-02-15 15:12:48,Escalated,Security Tool
SEC761486,session replay attack - impacting critical data - identified by SOC,HIJACKING,Session Hijacking,4,2025-01-28 23:01:48,Resolved,Security Tool
SEC364366,potential compromise - compromising 7 user accounts - caught by firewall,MALWARE,Adware,3,2025-02-04 03:38:48,Contained,Network Admin
SEC485096,suspicious activity - degrading application performance - detected by IDS,SPOOFING,GPS Spoofing,4,2025-01-30 14:22:48,Open,Security Engineer
SEC631175,suspicious activity - impacting sensitive data - identified by SOC,HIJACKING,Browser Hijacking,4,2025-02-01 19:46:48,Open,SOC Analyst
SEC425234,kernel modification attempt - affecting 73 systems - identified by threat hunting,MALWARE,Rootkit,4,2025-02-15 06:06:48,In Progress,Security Tool
SEC429907,service account compromise - affecting 59 systems - reported by EDR,ACCESS_CONTROL,Privilege Escalation,4,2025-02-15 01:11:48,Escalated,Network Admin
SEC867721,security violation - degrading network performance - reported by EDR,MALWARE,Adware,4,2025-01-30 21:08:48,Contained,SOC Analyst
SEC567432,suspicious activity - impacting customer data - reported by EDR,HIJACKING,Browser Hijacking,4,2025-01-29 05:21:48,Resolved,Security Tool
SEC864358,potential compromise - impacting critical data - flagged by SIEM,MALWARE,Keylogger,4,2025-01-24 10:21:48,Escalated,SOC Analyst
SEC455881,session validation failure - impacting customer data - caught by firewall - Cookie Length: 189,HIJACKING,Session Hijacking,4,2025-02-01 19:59:48,Escalated,Security Engineer
SEC216321,suspicious activity - impacting customer data - discovered during audit,MALWARE,Keylogger,3,2025-02-08 07:12:48,In Progress,Security Tool
SEC410141,suspicious outbound traffic - degrading service performance - reported by user,MALWARE,Spyware,4,2025-02-15 04:51:48,Resolved,SOC Analyst
SEC319048,suspicious activity - degrading system performance - identified by threat hunting,ACCESS_CONTROL,MFA Compromise,4,2025-02-09 14:31:48,Open,SOC Analyst
SEC937447,potential compromise - compromising 31 user accounts - discovered during audit,MALWARE,Adware,4,2025-02-14 07:19:48,Contained,Security Engineer
SEC810427,password spraying detected - affecting 69 systems - flagged by SIEM,HIJACKING,Account Hijacking,4,2025-01-31 16:35:48,Escalated,Security Tool
SEC625941,potential compromise - affecting 71 systems - reported by EDR,SPOOFING,GPS Spoofing,4,2025-01-29 13:18:48,Resolved,SOC Analyst
SEC763859,potential compromise - compromising 10 user accounts - reported by EDR,MALWARE,Cryptominer,3,2025-02-11 22:44:48,Contained,Security Engineer
SEC901002,suspicious activity - impacting sensitive data - identified by SOC,ACCESS_CONTROL,Authorization Bypass,4,2025-02-13 16:23:48,Resolved,System Admin
SEC691268,security violation - compromising 31 user accounts - detected by IDS,MALWARE,Cryptominer,3,2025-02-21 16:06:48,In Progress,Security Engineer
SEC405764,suspicious activity - affecting 47 systems - flagged by SIEM,SPOOFING,DHCP Spoofing,1,2025-01-29 01:45:48,Resolved,SOC Analyst
SEC713791,system call hooking - compromising 27 user accounts - flagged by SIEM,MALWARE,Rootkit,2,2025-02-11 06:20:48,Open,SOC Analyst
SEC619514,unauthorized data collection - compromising 18 user accounts - detected by IDS,MALWARE,Spyware,4,2025-02-13 05:39:48,Resolved,System Admin
SEC533809,system call hooking - affecting 19 systems - caught by firewall,MALWARE,Rootkit,3,2025-01-26 06:34:48,Resolved,Security Tool
SEC901868,direct object reference - impacting critical data - flagged by SIEM,ACCESS_CONTROL,Authentication Bypass,4,2025-02-14 20:49:48,Resolved,Security Tool
SEC432222,security violation - degrading application performance - discovered during audit,SPOOFING,GPS Spoofing,2,2025-02-01 19:33:48,Escalated,SOC Analyst
SEC551927,horizontal privilege escalation - impacting customer data - identified by SOC,ACCESS_CONTROL,Privilege Escalation,3,2025-02-10 18:54:48,Escalated,Network Admin
SEC709166,potential compromise - compromising 3 user accounts - detected by IDS,MALWARE,Adware,4,2025-01-23 12:47:48,Open,Network Admin
SEC229434,DNS amplification attack - compromising 21 user accounts - discovered during audit,SPOOFING,DNS Spoofing,1,2025-02-07 10:06:48,In Progress,Network Admin
SEC491415,potential compromise - affecting 9 systems - flagged by SIEM,ACCESS_CONTROL,Authorization Bypass,3,2025-01-31 02:11:48,Resolved,Network Admin
SEC937430,network path manipulation - degrading application performance - flagged by SIEM,HIJACKING,Network Hijacking,4,2025-02-04 13:24:48,Resolved,System Admin
SEC257134,security violation - degrading network performance - reported by EDR,MALWARE,Worm,4,2025-01-31 05:43:48,Resolved,Security Engineer
SEC689777,potential compromise - impacting critical data - discovered during audit,SPOOFING,GPS Spoofing,3,2025-01-31 20:09:48,Contained,SOC Analyst
SEC538527,suspicious activity - degrading service performance - flagged by SIEM,HIJACKING,Browser Hijacking,4,2025-02-16 05:04:48,Open,Security Engineer
SEC582318,DNS protocol manipulation - impacting critical data - flagged by SIEM,SPOOFING,DNS Spoofing,4,2025-02-14 15:53:48,Open,System Admin
SEC203676,session validation failure - degrading network performance - caught by firewall - Cookie Length: 200,HIJACKING,Session Hijacking,4,2025-01-28 03:34:48,Contained,Network Admin
SEC537593,suspicious activity - affecting 62 systems - reported by EDR,ACCESS_CONTROL,Access Bypass,4,2025-02-14 14:01:48,Open,Security Engineer
SEC143582,security violation - compromising 44 user accounts - reported by EDR,SPOOFING,DHCP Spoofing,1,2025-01-22 16:41:48,Open,Security Tool
SEC500381,potential compromise - compromising 16 user accounts - identified by threat hunting,ACCESS_CONTROL,Access Bypass,3,2025-02-05 00:35:48,Open,Security Engineer
SEC694103,session token compromise - degrading network performance - discovered during audit - Session ID: 9ca641dc3d87625f,HIJACKING,Session Hijacking,4,2025-01-23 01:08:48,In Progress,Security Engineer
SEC347985,suspicious activity - affecting 64 systems - flagged by SIEM,MALWARE,Trojan,4,2025-02-03 04:21:48,Contained,SOC Analyst
SEC940408,suspicious activity - affecting 74 systems - flagged by SIEM,MALWARE,Cryptominer,4,2025-02-06 16:24:48,Contained,Network Admin
SEC908231,suspicious activity - degrading service performance - discovered during audit,ACCESS_CONTROL,Authorization Bypass,3,2025-02-02 14:21:48,Contained,Security Tool
SEC581100,unusual login pattern - impacting sensitive data - detected by IDS,HIJACKING,Account Hijacking,3,2025-02-19 03:50:48,Escalated,System Admin
SEC127000,authentication token manipulation - affecting 96 systems - discovered during audit,ACCESS_CONTROL,Authentication Bypass,4,2025-02-15 17:45:48,Escalated,Security Tool
SEC673744,suspicious activity - impacting critical data - caught by firewall,HIJACKING,Click Hijacking,3,2025-01-23 16:15:48,Open,Security Engineer
SEC190564,browser history theft - impacting critical data - discovered during audit,MALWARE,Spyware,4,2025-01-22 23:27:48,Escalated,Security Engineer
SEC498999,suspicious activity - affecting 2 systems - detected by IDS,SPOOFING,MAC Spoofing,3,2025-02-02 01:21:48,In Progress,Security Tool
SEC925979,suspicious activity - degrading application performance - flagged by SIEM,ACCESS_CONTROL,Authorization Bypass,3,2025-01-29 10:55:48,Open,Security Tool
SEC201505,potential compromise - compromising 6 user accounts - discovered during audit,ACCESS_CONTROL,Authorization Bypass,3,2025-01-28 23:13:48,In Progress,System Admin
SEC217141,man-in-the-middle session intercept - impacting critical data - detected by IDS,HIJACKING,Session Hijacking,4,2025-02-02 05:21:48,Resolved,SOC Analyst
SEC772683,SYSTEM level escalation - degrading service performance - flagged by SIEM,ACCESS_CONTROL,Privilege Escalation,3,2025-02-12 08:14:48,Open,Security Tool
SEC945196,security violation - impacting critical data - reported by EDR,SPOOFING,DHCP Spoofing,3,2025-02-16 18:08:48,Contained,System Admin
SEC525631,security violation - impacting critical data - discovered during audit,SPOOFING,MAC Spoofing,4,2025-02-07 00:15:48,Resolved,Security Engineer
SEC483354,security violation - affecting 91 systems - detected by IDS,SPOOFING,MAC Spoofing,3,2025-01-27 15:19:48,Contained,SOC Analyst
SEC542509,potential compromise - compromising 23 user accounts - discovered during audit,MALWARE,Trojan,3,2025-02-19 00:47:48,In Progress,System Admin
SEC793822,DNS amplification attack - affecting 84 systems - identified by threat hunting,SPOOFING,DNS Spoofing,3,2025-02-12 20:02:48,Open,SOC Analyst
SEC664406,ransomware communication pattern - impacting financial data - flagged by SIEM,MALWARE,Ransomware,3,2025-02-20 20:38:48,Contained,System Admin
SEC792114,credential harvesting attempt - compromising 37 user accounts - reported by EDR,MALWARE,Spyware,4,2025-02-14 22:39:48,Open,Network Admin
SEC652560,suspicious activity - affecting 63 systems - identified by SOC,MALWARE,Worm,3,2025-02-13 17:26:48,In Progress,System Admin
SEC947505,suspicious activity - impacting critical data - reported by EDR,ACCESS_CONTROL,Authorization Bypass,3,2025-02-09 18:02:48,Contained,Security Tool
SEC812321,suspicious activity - impacting customer data - identified by threat hunting,ACCESS_CONTROL,Access Bypass,4,2025-02-12 15:04:48,Escalated,SOC Analyst
SEC302665,suspicious activity - compromising 2 user accounts - identified by SOC,HIJACKING,Browser Hijacking,4,2025-02-09 19:50:48,Open,SOC Analyst
SEC594643,potential compromise - compromising 48 user accounts - reported by user,MALWARE,Trojan,4,2025-02-03 23:03:48,In Progress,Network Admin
SEC276620,DMARC policy violation - degrading service performance - identified by threat hunting,SPOOFING,Email Spoofing,4,2025-02-13 23:13:48,Escalated,Network Admin
SEC553963,email authentication failure - degrading system performance - identified by SOC,SPOOFING,Email Spoofing,4,2025-01-30 14:14:48,In Progress,Security Tool
SEC609378,security violation - affecting 28 systems - reported by user,ACCESS_CONTROL,Authorization Bypass,4,2025-02-09 22:25:48,Escalated,System Admin
SEC458736,session fixation attempt - impacting customer data - identified by threat hunting - Cookie Length: 233,HIJACKING,Session Hijacking,3,2025-02-14 07:53:48,Escalated,Security Engineer
SEC798930,potential compromise - impacting customer data - caught by firewall,HIJACKING,Click Hijacking,4,2025-02-13 04:57:48,Open,Security Engineer
SEC133310,potential compromise - affecting 8 systems - caught by firewall,SPOOFING,GPS Spoofing,4,2025-02-07 18:58:48,Contained,Network Admin
SEC275918,potential compromise - degrading system performance - flagged by SIEM,MALWARE,Keylogger,4,2025-02-11 04:23:48,Escalated,Security Tool
SEC454601,suspicious activity - degrading application performance - reported by EDR,SPOOFING,GPS Spoofing,3,2025-01-31 10:11:48,In Progress,System Admin
SEC291217,session replay attack - affecting 14 systems - detected by IDS - Session ID: 4f9a30e49d75faad,HIJACKING,Session Hijacking,3,2025-02-03 18:13:48,Escalated,System Admin
SEC596600,security violation - degrading network performance - discovered during audit,ACCESS_CONTROL,MFA Compromise,4,2025-02-06 12:58:48,In Progress,SOC Analyst
