description,category,subcategory,priority
Alert log filled with errors: performance counters reset - preventing order processing in database,DATABASE,Monitoring & Logging,4
Time-critical alert: Materialized view refresh failed ! multiple clients affected by database outage - index unusable after update,DATABASE,Schema Management,1
Database error preventing work Monitoring agent disconnected !!! all queries failing,DATABASE,Monitoring & Logging,1
HIGH PRIORITY DB ISSUE: Database restore failed !!! customer-facing database services impacted,DATABASE,Backup & Recovery,1
Time-critical alert: Database CPU overload ! finance system can't access data - CPU usage at 100 on DB server,DATABASE,Performance,1
Production DB blocked by Function compilation error - DDL operation blocked by locks - all data access blocked,DATABASE,Schema Management,2
Time-critical alert: Slow query execution ! finance system can't access data - query plans suddenly inefficient,DATABASE,Performance,2
Invalid connection string (memory usage growing exponentially on DB server) ; settings lost after restart - multiple teams blocked from data access,DATABASE,Configuration,3
Production DB blocked by Instance terminated unexpectedly - socket connection refused - checked database logs,DATABASE,Availability,3
Emergency - Can't access Database timeout !!! production database pipeline completely stopped,DATABASE,Availability,2
High I/O wait ! started after recent schema update - customer data unavailable,DATABASE,Performance,2
Excessive temp usage: massive I/O wait times - multiple teams blocked from data access,DATABASE,Performance,4
Time-critical alert: IOPS limit exceeded ! multiple clients affected by database outage - autoextend failed due to disk full,DATABASE,Capacity,1
Time sensitive DB issue: User account locked - suddenly can't access any tables - logs showing cascade of database failures,DATABASE,User Access,3
Corrupt backup file: can't access backup files - database metrics showing anomalies,DATABASE,Backup & Recovery,3
Poor query plan ! memory usage growing exponentially on DB server - entire company database access affected,DATABASE,Performance,4
Time sensitive: Temp space exhausted - reports not generating - temp tablespace full errors,DATABASE,Capacity,1
Configuration file missing: NLS parameters incorrect - production database pipeline completely stopped,DATABASE,Configuration,2
Missing required fields (all retry attempts to database failed) . checksums failing . impacting all database-dependent services,DATABASE,Data Integrity,1
Corrupt backup file: recovery operation hanging - started after morning maintenance,DATABASE,Backup & Recovery,2
Role assignment failed (all attempts to connect fail) . suddenly can't access any tables . critical business processes blocked by DB issue,DATABASE,User Access,3
Replication stopped - getting ORA-errors ! revenue-generating database down,DATABASE,Replication,2
Time-critical alert: Failed stored procedure ! all data access blocked - invalid object references,DATABASE,Schema Management,1
Instance not responding: connection string failing - all data access blocked,DATABASE,Availability,1
Function compilation error: trigger causing exceptions - tried restarting instance,DATABASE,Schema Management,2
Excessive temp usage: query plans suddenly inefficient - database-dependent services down,DATABASE,Performance,1
Database restore failed (all retry attempts to database failed) ; recovery operation hanging - customer-facing database services impacted,DATABASE,Backup & Recovery,3
HELP - DB down Transaction log backup failed - backup job failing every night - revenue-generating database down,DATABASE,Backup & Recovery,2
Time-critical alert: Log files filled disk ! all data access blocked - max file size reached,DATABASE,Capacity,3
Time sensitive: Archivelog destination full - multiple teams blocked from data access - disk space critical on DB server,DATABASE,Capacity,4
Status dashboard unresponsive: metric collection failed - multiple users reporting same database problem,DATABASE,Monitoring & Logging,2
Database server down ! error code in logs - database-dependent services down,DATABASE,Availability,3
Query logging failed: no monitoring data available - all attempts to connect fail,DATABASE,Monitoring & Logging,2
Emergency - Can't access Error log truncation ! critical business processes blocked by DB issue,DATABASE,Monitoring & Logging,1
IMMEDIATE ACTION REQUIRED: Database User account locked ! customer data unavailable,DATABASE,User Access,2
Audit failure (memory usage growing exponentially on DB server) . no monitoring data available . preventing order processing in database,DATABASE,Monitoring & Logging,1
Production DB blocked by Role assignment failed - user accounts locked - entire company database access affected,DATABASE,User Access,1
Time-critical alert: Database diagnostics not available ! transactions not processing - alert log flooded with errors,DATABASE,Monitoring & Logging,3
Event notification failure: diagnostic pack not functioning - database console showing multiple errors,DATABASE,Monitoring & Logging,4
!!Data corruption!! - Log reader agent failing !!! revenue-generating database down,DATABASE,Replication,2
EMERGENCY DATABASE TICKET: Publication/subscription error - log reader agent failing - multiple clients affected by database outage,DATABASE,Replication,1
P1 DB INCIDENT: Missing required fields - data type conversion errors - started after recent schema update,DATABASE,Data Integrity,1
Time-critical alert: IOPS limit exceeded ! critical business processes blocked by DB issue - query memory grants failing,DATABASE,Capacity,2
