ticket_id,description,category,subcategory,priority,status,created_timestamp,resolved_timestamp,requester_type,resolution_hours
INC168116,"Incident: minor update failed with Operating System identified from Distribution Center, 2nd Floor",SOFTWARE,Operating System,4,Resolved,2025-01-20 16:05:48,2025-01-20 20:32:40,Employee,4.447937444295116
INC532883,"Incident: outage with Office Suite detected from Warehouse, Basement",SOFTWARE,Office Suite,4,Closed,2024-12-27 15:29:56,2024-12-27 20:03:05,Employee,4.552736659602474
INC294378,"VM not available in Azure system causing problems for 1 terminals at Data Center, 2nd Floor",CLOUD,Azure,3,In Progress,2025-02-04 10:29:48,,Manager,
INC352734,Legal Warehouse: critical services encountering Gateway issue,NETWORK,Gateway,2,Resolved,2025-01-25 09:09:45,2025-01-26 20:51:50,Employee,35.70141063492221
INC352615,IoT Device incident - data transmission failure - Customer Site - Affecting: business services,HARDWARE,IoT Device,4,Closed,2024-09-02 14:59:35,2024-09-02 15:57:43,External,0.9689831752340388
INC827567,"Vulnerability zero-day exploit reported by 5 users in Building B, Executive Floor (intermittently throughout the day)",SECURITY,Vulnerability,2,Resolved,2025-01-01 13:06:35,2025-01-05 18:34:29,VIP,101.46517074950094
INC363515,"Customer Support Data Center, IT Floor: business operations dealing with Router persistent failure",NETWORK,Router,3,Duplicate,2025-01-29 09:17:19,2025-01-30 21:47:02,External,36.495390149191365
INC994557,[Research] critical services affected by Router degradation,NETWORK,Router,2,Resolved,2024-10-01 16:51:33,2024-10-06 13:51:49,Manager,117.00446947775164
INC115178,[Customer Site] Marketing reports Mobile Device app crashes for multiple endpoints (after the recent update),HARDWARE,Mobile Device,3,Pending,2025-01-18 10:29:12,,VIP,
INC753060,Sales Distribution Center: several workstations experiencing Insider Threat degradation,SECURITY,Insider Threat,4,Workaround Provided,2024-10-02 10:52:41,2024-10-02 20:51:11,Employee,9.97517918352734
INC756370,IoT Device major firmware update failed reported by business operations in Customer Site,HARDWARE,IoT Device,4,Resolved,2025-01-30 18:22:03,2025-01-30 22:45:02,Manager,4.3832553774924685
INC305422,"Warehouse, Mezzanine - Virtualization: hypervisor errors - impacting department operations",SOFTWARE,Virtualization,2,In Progress,2025-01-25 13:01:57,,Employee,
INC958865,Incident: major USB ports not working with Workstation noticed from Building B,HARDWARE,Workstation,1,Resolved,2025-02-17 08:04:55,2025-02-25 14:12:55,Contractor,198.13333537230608
INC946353,Warehouse - Operating System: compatibility problems - impacting 1 endpoints (recurring issue),SOFTWARE,Operating System,2,Resolved,2025-01-03 14:07:32,2025-01-04 23:52:04,Employee,33.74243198854643
INC259900,"[Building A, Executive Floor] Operations reports Hybrid Cloud error for 2 users - Software version: 1.1.74",CLOUD,Hybrid Cloud,4,Resolved,2025-02-07 10:13:26,2025-02-07 18:49:05,Contractor,8.594312645706784
INC673997,"Application incident - intermittent not responding - R&D Lab, Training Room - Affecting: all endpoints",SOFTWARE,Application,3,Resolved,2025-01-08 12:14:51,2025-01-09 08:09:08,Contractor,19.904730083939338
INC133187,Customer Support reporting Malware degraded keylogger detected causing problems for core services,SECURITY,Malware,4,Workaround Provided,2025-01-26 07:46:12,2025-01-26 10:56:56,Contractor,3.179165797175286
INC402738,Customer Support Regional HQ: critical services experiencing Point-of-Sale Hardware major failure,HARDWARE,Point-of-Sale Hardware,3,Closed,2024-12-08 17:12:45,2024-12-10 04:14:14,External,35.02480222663774
INC948958,"Incident: malfunction with Driver observed from R&D Lab, Mezzanine",SOFTWARE,Driver,2,Resolved,2025-01-03 10:12:46,2025-01-04 20:20:58,Employee,34.13667177449541
INC239856,[Supply Chain] multiple endpoints affected by Operating System boot problems (for the past hour),SOFTWARE,Operating System,3,Resolved,2025-01-19 11:21:03,2025-01-19 13:34:26,Manager,2.2230858877527924
INC145970,"Service alert: Gateway degradation detected, impacting 10 users - Error code: ERR7272",NETWORK,Gateway,1,Resolved,2025-02-12 12:50:10,2025-02-20 10:32:22,Employee,189.70353068739743
INC506364,Procurement Distribution Center: 1 terminals experiencing Load Balancer degradation (sudden onset),NETWORK,Load Balancer,3,Open,2025-02-10 20:24:34,,External,
INC366947,"Service alert: Vulnerability persistent default credentials detected, impacting 2 terminals (sudden onset)",SECURITY,Vulnerability,4,Resolved,2024-12-14 13:40:49,2024-12-14 20:58:57,Manager,7.302347207121999
INC840099,"[Regional HQ, Executive Floor] Compliance reports Network Hardware intermittent firmware issues for critical operations",HARDWARE,Network Hardware,3,Resolved,2025-01-18 06:33:01,2025-01-18 15:06:20,External,8.555462372545525
INC226729,"Service alert: DNS forwarding loops detected, impacting 1 user in Product Management - Error code: SYS9547",NETWORK,DNS,3,Resolved,2025-02-13 14:10:28,2025-02-14 17:18:32,Employee,27.13464964946698
INC604667,connectivity issues in IoT Device system impacting core services at Home Office (since this morning),HARDWARE,IoT Device,4,Resolved,2025-01-13 16:02:20,2025-01-13 19:58:02,External,3.9285971665108224
INC719127,"outage in Router system hindering multiple workstations at R&D Lab, Ground Floor (following maintenance)",NETWORK,Router,4,Resolved,2025-01-26 10:59:05,2025-01-26 15:46:42,Contractor,4.793652234486267
INC993299,Incident: degraded assertion failure with SSO reported from Satellite Office,IDENTITY,SSO,3,Resolved,2025-02-16 06:27:31,2025-02-17 19:40:13,External,37.21170159235806
INC603140,"[HQ Building, 2nd Floor] Customer Support reports Data Quality minor schema mismatch for business operations",DATA,Data Quality,3,Not Reproducible,2024-08-25 05:48:05,2024-08-26 08:36:04,VIP,26.799766982715372
INC954428,"Service alert: IaaS malfunction detected, impacting business services (gradual degradation)",CLOUD,IaaS,3,Closed,2024-12-27 11:07:55,2024-12-28 23:05:08,Employee,35.953742448846945
INC620416,"[Distribution Center, 2nd Floor] Procurement reports Azure resource contention for 2 devices",CLOUD,Azure,2,Resolved,2025-02-15 09:52:40,2025-02-18 02:57:31,External,65.081110762209
INC806917,[Building B] Security reports GCP error for multiple workstations - Error code: ERR6041,CLOUD,GCP,3,Closed,2024-10-13 12:21:34,2024-10-15 10:52:21,Employee,46.513326183848044
INC613237,[Customer Support] 10 users affected by SaaS service unavailable (recurring issue),CLOUD,SaaS,3,Resolved,2024-12-30 10:54:12,2024-12-31 05:13:34,Employee,18.32281876676702
INC756596,API key exposed in Account Compromise system affecting 10 users at Field Location,SECURITY,Account Compromise,4,Resolved,2025-02-10 15:00:07,2025-02-10 22:49:35,Employee,7.8245004052734535
INC639949,"cloud storage misconfiguration in Data Breach system preventing access for 2 endpoints at HQ Building, Operations Center (after the recent update) - Error code: E7483",SECURITY,Data Breach,4,Resolved,2025-01-23 07:16:44,2025-01-23 14:18:55,External,7.036433599146648
INC137051,"GCP incident - major malfunction - Data Center, Operations Center - Affecting: department operations (sudden onset)",CLOUD,GCP,2,Resolved,2024-10-03 11:32:00,2024-10-05 15:19:58,VIP,51.79954391558226
INC647284,"Service alert: Data Loss degradation detected, impacting 2 servers (recurring issue)",DATA,Data Loss,4,Resolved,2024-12-22 11:19:25,2024-12-22 15:22:06,VIP,4.044795585143824
INC701642,"Service alert: DNS DNSSEC validation detected, impacting 1 terminals",NETWORK,DNS,3,Resolved,2024-12-19 16:43:40,2024-12-19 23:44:46,Contractor,7.018502905327953
INC781045,"Incident: problem with Office Suite reported from HQ Building, Executive Floor",SOFTWARE,Office Suite,4,Pending,2025-01-29 13:32:39,,Employee,
INC664172,[Operations] 1 user affected by Private Cloud resource allocation failure,CLOUD,Private Cloud,3,Not Reproducible,2024-12-30 15:40:41,2024-12-31 09:45:54,Employee,18.086952329750062
INC228360,Malware incident - rootkit suspected - Warehouse - Affecting: business services,SECURITY,Malware,4,Resolved,2024-11-19 09:35:12,2024-11-19 18:26:43,External,8.85866889102492
INC973713,"Service alert: Documentation major outage detected, impacting internal services",COMPLIANCE,Documentation,3,Resolved,2024-11-14 15:57:01,2024-11-15 11:48:04,Employee,19.851064862701648
INC206570,Authentication certificate expiration reported by critical services in Building B,IDENTITY,Authentication,2,Resolved,2025-01-05 17:05:52,2025-01-10 07:23:46,Contractor,110.298574897577
INC656105,Database incident - deadlock detected - Building A - Affecting: team operations (after the recent update),SOFTWARE,Database,3,Resolved,2025-01-05 12:01:28,2025-01-07 00:28:30,Contractor,36.45082283051037
INC598644,"[Distribution Center, Mezzanine] Facilities reports Workstation degraded freezing for several devices",HARDWARE,Workstation,2,Workaround Provided,2025-01-23 07:23:52,2025-01-27 09:26:23,Manager,98.04213999382733
INC914820,"Service alert: Load Balancer failure detected, impacting critical services",NETWORK,Load Balancer,3,Resolved,2025-02-12 08:24:38,2025-02-13 12:39:47,External,28.252724014252475
INC623079,"service unavailable in Cloud Service system affecting several users at Regional HQ, IT Floor",SOFTWARE,Cloud Service,1,Resolved,2024-09-03 18:48:41,2024-09-12 14:04:50,Manager,211.2694180042165
INC307628,Security reporting Policy change management bypass disrupting 1 endpoints - IP: 10.132.217.211,COMPLIANCE,Policy,3,Duplicate,2024-12-23 10:18:38,2024-12-24 05:41:34,Manager,19.382415877718127
INC199266,Incident: degraded API rate limiting with SaaS detected from Satellite Office,CLOUD,SaaS,2,In Progress,2024-10-27 14:50:56,,Employee,
INC928721,[Facilities] 3 users affected by Security Software update failure,SOFTWARE,Security Software,4,In Progress,2025-01-30 11:11:14,,External,
INC183996,"Service alert: Database major replication error detected, impacting several terminals (for the past hour)",SOFTWARE,Database,1,Open,2025-01-20 15:00:43,,Manager,
INC823377,[HR] 3 users affected by Private Cloud backup failures,CLOUD,Private Cloud,3,Resolved,2024-12-13 04:04:06,2024-12-14 00:26:46,Employee,20.377962106716833
INC658078,Incident: critical degradation with User Management reported from Field Location,IDENTITY,User Management,3,Resolved,2025-02-08 10:55:18,2025-02-10 03:43:26,Employee,40.80245376697222
INC242812,"Service alert: Custom Software issue detected, impacting 1 devices",SOFTWARE,Custom Software,1,In Progress,2024-08-25 10:05:24,,Employee,
INC954491,[Data Center] Compliance reports Azure AD sync failure for internal services,CLOUD,Azure,3,Resolved,2024-08-25 15:20:17,2024-08-27 07:29:43,VIP,40.15728223658889
INC457688,"Service alert: Authentication degraded auth provider down detected, impacting customer-facing services",IDENTITY,Authentication,3,Workaround Provided,2025-01-31 09:36:26,2025-02-01 16:40:41,Employee,31.07097328897491
INC549669,Virtualization incident - intermittent resource contention - Manufacturing Plant - Affecting: 1 terminals,SOFTWARE,Virtualization,1,Closed,2024-10-10 09:52:06,2024-10-13 14:44:24,Employee,76.87193320900981
INC165161,"Incident: degraded degradation with IaaS reported from R&D Lab, Mezzanine",CLOUD,IaaS,3,Resolved,2024-12-16 08:26:20,2024-12-17 15:19:36,VIP,30.887902611331626
INC431409,[Product Management] multiple users affected by Proxy outage,NETWORK,Proxy,2,Resolved,2025-01-19 13:59:00,2025-01-21 14:27:45,Contractor,48.47931868568172
INC194428,"Research Branch Office, Mezzanine: customer-facing services experiencing Server hardware failure",HARDWARE,Server,3,Closed,2025-02-17 12:13:46,2025-02-19 09:34:43,External,45.349337885796245
INC794500,"Warehouse, 2nd Floor - Authentication: account lockout - impacting core services",IDENTITY,Authentication,3,Resolved,2024-12-23 16:59:49,2024-12-23 19:13:52,Contractor,2.2341731684315658
INC218463,"MFA hardware token malfunction reported by several users in Distribution Center, Ground Floor",IDENTITY,MFA,2,Pending,2025-01-03 09:35:27,,External,
INC520442,Office Suite incident - degraded degradation - Regional HQ - Affecting: all terminals,SOFTWARE,Office Suite,4,Resolved,2025-02-02 10:18:17,2025-02-02 18:34:16,Employee,8.266430467054109
INC916102,"Service alert: Vulnerability critical default credentials detected, impacting business services (following maintenance)",SECURITY,Vulnerability,4,Resolved,2024-10-21 12:16:16,2024-10-21 14:38:38,Employee,2.3728324517210813
INC739538,Incident: template error with Private Cloud reported from Co-working Space (for the past hour),CLOUD,Private Cloud,4,Closed,2025-02-08 08:53:17,2025-02-08 17:34:12,Employee,8.68216290758408
INC792174,"Service alert: SaaS feature regression detected, impacting 1 workstations",CLOUD,SaaS,3,In Progress,2024-12-28 02:42:27,,Contractor,
INC604537,Development Warehouse: 2 users experiencing Point-of-Sale Hardware degradation,HARDWARE,Point-of-Sale Hardware,1,Workaround Provided,2025-01-14 09:38:40,2025-01-19 12:43:13,External,123.07590577926965
INC918189,"Incident: persistent keylogger detected with Malware reported from Building B, 1st Floor",SECURITY,Malware,4,Resolved,2025-01-30 11:48:37,2025-01-30 15:16:15,Employee,3.4606582059196556
INC958331,IT Building B: 2 endpoints encountering VPN tunnel collapse - Vendor ticket: T47176,NETWORK,VPN,2,Resolved,2024-08-25 13:43:18,2024-08-29 01:44:25,Manager,84.01865602457707
INC585231,"[R&D Lab, IT Floor] Executive reports Audit unauthorized action for internal services",COMPLIANCE,Audit,3,In Progress,2025-01-30 07:27:56,,External,
INC529355,Distribution Center - Database: index fragmentation - impacting team operations (for the past hour),DATA,Database,3,Resolved,2024-12-23 10:57:21,2024-12-24 13:28:44,Employee,26.523056995247128
INC185128,IT reporting Application persistent performance issues affecting critical services,SOFTWARE,Application,1,Resolved,2025-02-07 17:49:08,2025-02-13 23:57:08,Employee,150.13345715181373
INC421235,Manufacturing reporting LAN high latency preventing access for 1 endpoints,NETWORK,LAN,3,Not Reproducible,2025-02-17 09:45:44,2025-02-19 07:49:37,Employee,46.064970354514486
INC897523,"Database critical table lock reported by 3 users in Development in Distribution Center, Mezzanine (intermittently throughout the day)",DATA,Database,3,Pending,2025-01-28 13:02:41,,Employee,
INC115542,critical error in Data Loss system affecting multiple terminals at Home Office (after the recent update),DATA,Data Loss,4,Workaround Provided,2025-02-15 02:43:51,2025-02-15 05:38:22,Employee,2.9086916270625807
INC937347,"Security Branch Office, Executive Floor: department operations experiencing Security Software false positives",SOFTWARE,Security Software,2,Resolved,2025-01-18 07:19:24,2025-01-23 04:12:01,VIP,116.87704469098222
INC686568,[Manufacturing Plant] Marketing reports Database backup failure for 2 endpoints,SOFTWARE,Database,2,Not Reproducible,2025-02-10 17:55:56,2025-02-14 14:20:16,Contractor,92.40574751698085
INC858266,"Service alert: Backup snapshot inconsistency detected, impacting 2 users in Executive (gradual degradation)",DATA,Backup,4,Resolved,2025-01-27 15:21:36,2025-01-27 15:56:55,Manager,0.5888820556968346
INC370544,Peripheral incident - problem - Home Office - Affecting: internal services,HARDWARE,Peripheral,2,Resolved,2025-01-21 14:02:36,2025-01-26 06:07:06,Contractor,112.07525871511962
INC706482,"Incident: problem with Storage reported from HQ Building, Executive Floor (after the recent update) - Software version: 10.0.70",DATA,Storage,1,In Progress,2025-01-23 15:33:13,,Contractor,
